date,store,category,product,sales_amount,sales_qty,cogs_amount
2023-03-21,福岡西店,弁当,プレミアム牛めし,186392.81,338.9,108107.83
2023-03-21,福岡西店,惣菜,サラダセット,109935.44,343.55,60464.49
2023-03-21,福岡西店,惣菜,豚汁セット,109157.73,341.12,60036.75
2023-03-21,福岡西店,ドリンク,緑茶,52727.41,292.93,21090.96
2023-03-21,福岡西店,ドリンク,ほうじ茶,49593.31,275.52,19837.32
2023-03-21,唐津店,弁当,牛めし弁当,230263.54,418.66,133552.86
2023-03-21,唐津店,弁当,プレミアム牛めし,185044.17,336.44,107325.62
2023-03-21,唐津店,惣菜,サラダセット,131777.79,411.81,72477.78
2023-03-21,唐津店,惣菜,豚汁セット,120403.13,376.26,66221.72
2023-03-21,唐津店,ドリンク,緑茶,60868.75,338.16,24347.5
2023-03-21,唐津店,ドリンク,ほうじ茶,66155.09,367.53,26462.04
2023-03-22,本店,弁当,牛めし弁当,193563.63,351.93,112266.91
2023-03-22,本店,弁当,プレミアム牛めし,198007.05,360.01,114844.09
2023-03-22,本店,惣菜,サラダセット,105077.15,328.37,57792.43
2023-03-22,本店,惣菜,豚汁セット,105248.73,328.9,57886.8
2023-03-22,本店,ドリンク,緑茶,48105.92,267.26,19242.37
2023-03-22,本店,ドリンク,ほうじ茶,45725.46,254.03,18290.18
2023-03-22,福岡西店,弁当,牛めし弁当,211797.68,385.09,122842.65
2023-03-22,福岡西店,弁当,プレミアム牛めし,229412.87,417.11,133059.47
2023-03-22,福岡西店,惣菜,サラダセット,98074.47,306.48,53940.96
2023-03-22,福岡西店,惣菜,豚汁セット,99712.42,311.6,54841.83
2023-03-22,福岡西店,ドリンク,緑茶,57724.01,320.69,23089.61
2023-03-22,福岡西店,ドリンク,ほうじ茶,58753.03,326.41,23501.21
2023-03-22,唐津店,弁当,牛めし弁当,200302.06,364.19,116175.2
2023-03-22,唐津店,弁当,プレミアム牛めし,179934.47,327.15,104361.99
2023-03-22,唐津店,惣菜,サラダセット,121686.63,380.27,66927.64
2023-03-22,唐津店,惣菜,豚汁セット,125529.63,392.28,69041.29
2023-03-22,唐津店,ドリンク,緑茶,60630.99,336.84,24252.4
2023-03-22,唐津店,ドリンク,ほうじ茶,53173.0,295.41,21269.2
2023-03-23,本店,弁当,牛めし弁当,155948.97,283.54,90450.4
2023-03-23,本店,弁当,プレミアム牛めし,157258.36,285.92,91209.85
2023-03-23,本店,惣菜,サラダセット,97832.88,305.73,53808.08
2023-03-23,本店,惣菜,豚汁セット,95476.64,298.36,52512.15
2023-03-23,本店,ドリンク,緑茶,51631.72,286.84,20652.69
2023-03-23,本店,ドリンク,ほうじ茶,49740.42,276.34,19896.17
2023-03-23,福岡西店,弁当,牛めし弁当,206394.95,375.26,119709.07
2023-03-23,福岡西店,弁当,プレミアム牛めし,161955.68,294.46,93934.29
2023-03-23,福岡西店,惣菜,サラダセット,91514.85,285.98,50333.17
2023-03-23,福岡西店,惣菜,豚汁セット,106428.67,332.59,58535.77
2023-03-23,福岡西店,ドリンク,緑茶,51119.34,284.0,20447.74
2023-03-23,福岡西店,ドリンク,ほうじ茶,56037.74,311.32,22415.1
2023-03-23,唐津店,弁当,牛めし弁当,228055.64,414.65,132272.27
2023-03-23,唐津店,弁当,プレミアム牛めし,226291.64,411.44,131249.15
2023-03-23,唐津店,惣菜,サラダセット,107057.18,334.55,58881.45
2023-03-23,唐津店,惣菜,豚汁セット,112628.56,351.96,61945.71
2023-03-23,唐津店,ドリンク,緑茶,53565.01,297.58,21426.0
2023-03-23,唐津店,ドリンク,ほうじ茶,57658.19,320.32,23063.27
2023-03-24,本店,弁当,牛めし弁当,175725.85,319.5,101921.0
2023-03-24,本店,弁当,プレミアム牛めし,217478.61,395.42,126137.59
2023-03-24,本店,惣菜,サラダセット,85469.75,267.09,47008.36
2023-03-24,本店,惣菜,豚汁セット,99127.42,309.77,54520.08
2023-03-24,本店,ドリンク,緑茶,50146.54,278.59,20058.62
2023-03-24,本店,ドリンク,ほうじ茶,49483.19,274.91,19793.28
2023-03-24,福岡西店,弁当,牛めし弁当,173678.51,315.78,100733.53
2023-03-24,福岡西店,弁当,プレミアム牛めし,179772.73,326.86,104268.18
2023-03-24,福岡西店,惣菜,サラダセット,114270.52,357.1,62848.79
2023-03-24,福岡西店,惣菜,豚汁セット,106298.46,332.18,58464.15
2023-03-24,福岡西店,ドリンク,緑茶,58675.73,325.98,23470.29
2023-03-24,福岡西店,ドリンク,ほうじ茶,49490.66,274.95,19796.26
2023-03-24,唐津店,弁当,牛めし弁当,238306.85,433.29,138217.97
2023-03-24,唐津店,弁当,プレミアム牛めし,202198.98,367.63,117275.41
2023-03-24,唐津店,惣菜,サラダセット,105845.55,330.77,58215.05
2023-03-24,唐津店,惣菜,豚汁セット,112461.35,351.44,61853.74
2023-03-24,唐津店,ドリンク,緑茶,54469.46,302.61,21787.78
2023-03-24,唐津店,ドリンク,ほうじ茶,60294.42,334.97,24117.77
2023-03-25,本店,弁当,牛めし弁当,182478.89,331.78,105837.75
2023-03-25,本店,弁当,プレミアム牛めし,212697.18,386.72,123364.36
2023-03-25,本店,惣菜,サラダセット,117618.76,367.56,64690.32
2023-03-25,本店,惣菜,豚汁セット,90229.87,281.97,49626.43
2023-03-25,本店,ドリンク,緑茶,50851.06,282.51,20340.42
2023-03-25,本店,ドリンク,ほうじ茶,53367.04,296.48,21346.82
2023-03-25,福岡西店,弁当,牛めし弁当,244174.88,443.95,141621.43
2023-03-25,福岡西店,弁当,プレミアム牛めし,217478.14,395.41,126137.32
2023-03-25,福岡西店,惣菜,サラダセット,104428.66,326.34,57435.76
2023-03-25,福岡西店,惣菜,豚汁セット,102412.38,320.04,56326.81
2023-03-25,福岡西店,ドリンク,緑茶,59273.44,329.3,23709.37
2023-03-25,福岡西店,ドリンク,ほうじ茶,64455.04,358.08,25782.02
2023-03-25,唐津店,弁当,牛めし弁当,220861.0,401.57,128099.38
2023-03-25,唐津店,弁当,プレミアム牛めし,223484.77,406.34,129621.17
2023-03-25,唐津店,惣菜,サラダセット,124479.1,389.0,68463.5
2023-03-25,唐津店,惣菜,豚汁セット,106534.4,332.92,58593.92
2023-03-25,唐津店,ドリンク,緑茶,68483.54,380.46,27393.42
2023-03-25,唐津店,ドリンク,ほうじ茶,67668.98,375.94,27067.59
2023-03-26,本店,弁当,牛めし弁当,206093.25,374.71,119534.08
2023-03-26,本店,弁当,プレミアム牛めし,200672.08,364.86,116389.81
2023-03-26,本店,惣菜,サラダセット,101052.01,315.79,55578.61
2023-03-26,本店,惣菜,豚汁セット,111889.61,349.66,61539.29
2023-03-26,本店,ドリンク,緑茶,52417.08,291.21,20966.83
2023-03-26,本店,ドリンク,ほうじ茶,47988.9,266.6,19195.56
2023-03-26,福岡西店,弁当,牛めし弁当,202179.83,367.6,117264.3
2023-03-26,福岡西店,弁当,プレミアム牛めし,222632.19,404.79,129126.67
2023-03-26,福岡西店,惣菜,サラダセット,112712.86,352.23,61992.07
2023-03-26,福岡西店,惣菜,豚汁セット,106512.24,332.85,58581.73
2023-03-26,福岡西店,ドリンク,緑茶,55810.15,310.06,22324.06
2023-03-26,福岡西店,ドリンク,ほうじ茶,58259.46,323.66,23303.78
2023-03-26,唐津店,弁当,牛めし弁当,245246.74,445.9,142243.11
2023-03-26,唐津店,弁当,プレミアム牛めし,263269.8,478.67,152696.49
2023-03-26,唐津店,惣菜,サラダセット,110530.15,345.41,60791.58
2023-03-26,唐津店,惣菜,豚汁セット,115692.71,361.54,63630.99
2023-03-26,唐津店,ドリンク,緑茶,63866.71,354.82,25546.68
2023-03-26,唐津店,ドリンク,ほうじ茶,60584.96,336.58,24233.99
2023-03-27,本店,弁当,牛めし弁当,200805.85,365.1,116467.39
2023-03-27,本店,弁当,プレミアム牛めし,193496.63,351.81,112228.05
2023-03-27,本店,惣菜,サラダセット,77877.75,243.37,42832.76
2023-03-27,本店,惣菜,豚汁セット,101490.52,317.16,55819.79
2023-03-27,本店,ドリンク,緑茶,51917.3,288.43,20766.92
2023-03-27,本店,ドリンク,ほうじ茶,49657.95,275.88,19863.18
2023-03-27,福岡西店,弁当,牛めし弁当,194062.81,352.84,112556.43
2023-03-27,福岡西店,弁当,プレミアム牛めし,170767.18,310.49,99044.97
2023-03-27,福岡西店,惣菜,サラダセット,110546.41,345.46,60800.53
2023-03-27,福岡西店,惣菜,豚汁セット,108953.86,340.48,59924.62
2023-03-27,福岡西店,ドリンク,緑茶,51926.31,288.48,20770.52
2023-03-27,福岡西店,ドリンク,ほうじ茶,58822.99,326.79,23529.2
2023-03-27,唐津店,弁当,牛めし弁当,244828.08,445.14,142000.29
2023-03-27,唐津店,弁当,プレミアム牛めし,207560.17,377.38,120384.9
2023-03-27,唐津店,惣菜,サラダセット,120315.67,375.99,66173.62
2023-03-27,唐津店,惣菜,豚汁セット,112876.1,352.74,62081.86
2023-03-27,唐津店,ドリンク,緑茶,63950.93,355.28,25580.37
2023-03-27,唐津店,ドリンク,ほうじ茶,50287.73,279.38,20115.09
2023-03-28,本店,弁当,牛めし弁当,185779.17,337.78,107751.92
2023-03-28,本店,弁当,プレミアム牛めし,157006.87,285.47,91063.99
2023-03-28,本店,惣菜,サラダセット,93651.88,292.66,51508.54
2023-03-28,本店,惣菜,豚汁セット,76672.54,239.6,42169.9
2023-03-28,本店,ドリンク,緑茶,53237.27,295.76,21294.91
2023-03-28,本店,ドリンク,ほうじ茶,49125.12,272.92,19650.05
2023-03-28,福岡西店,弁当,牛めし弁当,206070.11,374.67,119520.67
2023-03-28,福岡西店,弁当,プレミアム牛めし,215681.6,392.15,125095.33
2023-03-28,福岡西店,惣菜,サラダセット,94357.13,294.87,51896.42
2023-03-28,福岡西店,惣菜,豚汁セット,94436.68,295.11,51940.17
2023-03-28,福岡西店,ドリンク,緑茶,50613.78,281.19,20245.51
2023-03-28,福岡西店,ドリンク,ほうじ茶,59207.51,328.93,23683.01
2023-03-28,唐津店,弁当,牛めし弁当,234631.4,426.6,136086.21
2023-03-28,唐津店,弁当,プレミアム牛めし,229535.1,417.34,133130.36
2023-03-28,唐津店,惣菜,サラダセット,114584.02,358.08,63021.21
2023-03-28,唐津店,惣菜,豚汁セット,113346.48,354.21,62340.56
2023-03-28,唐津店,ドリンク,緑茶,51697.48,287.21,20678.99
2023-03-28,唐津店,ドリンク,ほうじ茶,64314.98,357.31,25725.99
2023-03-29,本店,弁当,牛めし弁当,216894.45,394.35,125798.78
2023-03-29,本店,弁当,プレミアム牛めし,170420.13,309.85,98843.67
2023-03-29,本店,惣菜,サラダセット,88759.22,277.37,48817.57
2023-03-29,本店,惣菜,豚汁セット,85290.56,266.53,46909.81
2023-03-29,本店,ドリンク,緑茶,51929.14,288.5,20771.66
2023-03-29,本店,ドリンク,ほうじ茶,46918.99,260.66,18767.59
2023-03-29,福岡西店,弁当,牛めし弁当,181544.79,330.08,105295.98
2023-03-29,福岡西店,弁当,プレミアム牛めし,230050.17,418.27,133429.1
2023-03-29,福岡西店,惣菜,サラダセット,112530.0,351.66,61891.5
2023-03-29,福岡西店,惣菜,豚汁セット,94361.42,294.88,51898.78
2023-03-29,福岡西店,ドリンク,緑茶,54393.87,302.19,21757.55
2023-03-29,福岡西店,ドリンク,ほうじ茶,52075.88,289.31,20830.35
2023-03-29,唐津店,弁当,牛めし弁当,245786.53,446.88,142556.19
2023-03-29,唐津店,弁当,プレミアム牛めし,206208.8,374.93,119601.11
2023-03-29,唐津店,惣菜,サラダセット,105532.42,329.79,58042.83
2023-03-29,唐津店,惣菜,豚汁セット,123088.54,384.65,67698.7
2023-03-29,唐津店,ドリンク,緑茶,54926.45,305.15,21970.58
2023-03-29,唐津店,ドリンク,ほうじ茶,62410.99,346.73,24964.39
2023-03-30,本店,弁当,牛めし弁当,181905.49,330.74,105505.19
2023-03-30,本店,弁当,プレミアム牛めし,174236.22,316.79,101057.01
2023-03-30,本店,惣菜,サラダセット,92240.76,288.25,50732.42
2023-03-30,本店,惣菜,豚汁セット,100528.57,314.15,55290.72
2023-03-30,本店,ドリンク,緑茶,50538.82,280.77,20215.53
2023-03-30,本店,ドリンク,ほうじ茶,58520.47,325.11,23408.19
2023-03-30,福岡西店,弁当,牛めし弁当,200913.51,365.3,116529.84
2023-03-30,福岡西店,弁当,プレミアム牛めし,223354.04,406.1,129545.34
2023-03-30,福岡西店,惣菜,サラダセット,103053.49,322.04,56679.42
2023-03-30,福岡西店,惣菜,豚汁セット,102301.89,319.69,56266.04
2023-03-30,福岡西店,ドリンク,緑茶,55517.18,308.43,22206.87
2023-03-30,福岡西店,ドリンク,ほうじ茶,55468.55,308.16,22187.42
2023-03-30,唐津店,弁当,牛めし弁当,244080.03,443.78,141566.42
2023-03-30,唐津店,弁当,プレミアム牛めし,230658.9,419.38,133782.16
2023-03-30,唐津店,惣菜,サラダセット,124836.97,390.12,68660.33
2023-03-30,唐津店,惣菜,豚汁セット,104462.82,326.45,57454.55
2023-03-30,唐津店,ドリンク,緑茶,60490.98,336.06,24196.39
2023-03-30,唐津店,ドリンク,ほうじ茶,54092.64,300.51,21637.06
2023-03-31,本店,弁当,牛めし弁当,158205.7,287.65,91759.31
2023-03-31,本店,弁当,プレミアム牛めし,157464.19,286.3,91329.23
2023-03-31,本店,惣菜,サラダセット,101285.3,316.52,55706.91
2023-03-31,本店,惣菜,豚汁セット,99994.24,312.48,54996.83
2023-03-31,本店,ドリンク,緑茶,51855.66,288.09,20742.26
2023-03-31,本店,ドリンク,ほうじ茶,54119.89,300.67,21647.96
2023-03-31,福岡西店,弁当,牛めし弁当,207906.04,378.01,120585.5
2023-03-31,福岡西店,弁当,プレミアム牛めし,202935.87,368.97,117702.8
2023-03-31,福岡西店,惣菜,サラダセット,100380.53,313.69,55209.29
2023-03-31,福岡西店,惣菜,豚汁セット,106528.23,332.9,58590.53
2023-03-31,福岡西店,ドリンク,緑茶,56007.85,311.15,22403.14
2023-03-31,福岡西店,ドリンク,ほうじ茶,51171.73,284.29,20468.69
2023-03-31,唐津店,弁当,牛めし弁当,203117.58,369.3,117808.2
2023-03-31,唐津店,弁当,プレミアム牛めし,200947.15,365.36,116549.34
2023-03-31,唐津店,惣菜,サラダセット,123072.47,384.6,67689.86
2023-03-31,唐津店,惣菜,豚汁セット,119421.61,373.19,65681.89
2023-03-31,唐津店,ドリンク,緑茶,52628.27,292.38,21051.31
2023-03-31,唐津店,ドリンク,ほうじ茶,62923.32,349.57,25169.33
2023-04-01,本店,弁当,牛めし弁当,180561.54,328.29,104725.7
2023-04-01,本店,弁当,プレミアム牛めし,187762.79,341.39,108902.42
2023-04-01,本店,惣菜,サラダセット,114165.0,356.77,62790.75
2023-04-01,本店,惣菜,豚汁セット,114188.55,356.84,62803.7
2023-04-01,本店,ドリンク,緑茶,58630.74,325.73,23452.3
2023-04-01,本店,ドリンク,ほうじ茶,51700.41,287.22,20680.16
2023-04-01,福岡西店,弁当,牛めし弁当,243077.09,441.96,140984.71
2023-04-01,福岡西店,弁当,プレミアム牛めし,221379.92,402.51,128400.35
2023-04-01,福岡西店,惣菜,サラダセット,124101.12,387.82,68255.62
2023-04-01,福岡西店,惣菜,豚汁セット,123922.93,387.26,68157.61
2023-04-01,福岡西店,ドリンク,緑茶,70920.53,394.0,28368.21
2023-04-01,福岡西店,ドリンク,ほうじ茶,59174.65,328.75,23669.86
2023-04-01,唐津店,弁当,牛めし弁当,267211.16,485.84,154982.47
2023-04-01,唐津店,弁当,プレミアム牛めし,247494.54,449.99,143546.83
2023-04-01,唐津店,惣菜,サラダセット,129299.93,404.06,71114.96
2023-04-01,唐津店,惣菜,豚汁セット,142303.15,444.7,78266.73
2023-04-01,唐津店,ドリンク,緑茶,69304.71,385.03,27721.88
2023-04-01,唐津店,ドリンク,ほうじ茶,67664.97,375.92,27065.99
2023-04-02,本店,弁当,牛めし弁当,177338.83,322.43,102856.52
2023-04-02,本店,弁当,プレミアム牛めし,222439.81,404.44,129015.09
2023-04-02,本店,惣菜,サラダセット,110319.12,344.75,60675.52
2023-04-02,本店,惣菜,豚汁セット,117320.19,366.63,64526.1
2023-04-02,本店,ドリンク,緑茶,56730.47,315.17,22692.19
2023-04-02,本店,ドリンク,ほうじ茶,60007.76,333.38,24003.11
2023-04-02,福岡西店,弁当,牛めし弁当,216361.33,393.38,125489.57
2023-04-02,福岡西店,弁当,プレミアム牛めし,241136.87,438.43,139859.38
2023-04-02,福岡西店,惣菜,サラダセット,114502.91,357.82,62976.6
2023-04-02,福岡西店,惣菜,豚汁セット,115078.24,359.62,63293.03
2023-04-02,福岡西店,ドリンク,緑茶,71223.85,395.69,28489.54
2023-04-02,福岡西店,ドリンク,ほうじ茶,61147.72,339.71,24459.09
2023-04-02,唐津店,弁当,牛めし弁当,249858.92,454.29,144918.17
2023-04-02,唐津店,弁当,プレミアム牛めし,237316.64,431.48,137643.65
2023-04-02,唐津店,惣菜,サラダセット,126627.01,395.71,69644.86
2023-04-02,唐津店,惣菜,豚汁セット,131115.86,409.74,72113.72
2023-04-02,唐津店,ドリンク,緑茶,70949.91,394.17,28379.96
2023-04-02,唐津店,ドリンク,ほうじ茶,66991.75,372.18,26796.7
2023-04-03,本店,弁当,牛めし弁当,198606.77,361.1,115191.93
2023-04-03,本店,弁当,プレミアム牛めし,173753.29,315.92,100776.91
2023-04-03,本店,惣菜,サラダセット,87180.58,272.44,47949.32
2023-04-03,本店,惣菜,豚汁セット,93663.63,292.7,51515.0
2023-04-03,本店,ドリンク,緑茶,58612.62,325.63,23445.05
2023-04-03,本店,ドリンク,ほうじ茶,50690.97,281.62,20276.39
2023-04-03,福岡西店,弁当,牛めし弁当,203818.89,370.58,118214.96
2023-04-03,福岡西店,弁当,プレミアム牛めし,190545.58,346.45,110516.44
2023-04-03,福岡西店,惣菜,サラダセット,102661.93,320.82,56464.06
2023-04-03,福岡西店,惣菜,豚汁セット,116757.29,364.87,64216.51
2023-04-03,福岡西店,ドリンク,緑茶,65668.32,364.82,26267.33
2023-04-03,福岡西店,ドリンク,ほうじ茶,56710.63,315.06,22684.25
2023-04-03,唐津店,弁当,牛めし弁当,228439.97,415.35,132495.18
2023-04-03,唐津店,弁当,プレミアム牛めし,217058.22,394.65,125893.77
2023-04-03,唐津店,惣菜,サラダセット,112029.18,350.09,61616.05
2023-04-03,唐津店,惣菜,豚汁セット,120115.98,375.36,66063.79
2023-04-03,唐津店,ドリンク,緑茶,53954.96,299.75,21581.99
2023-04-03,唐津店,ドリンク,ほうじ茶,63864.87,354.8,25545.95
2023-04-04,本店,弁当,牛めし弁当,189004.51,343.64,109622.61
2023-04-04,本店,弁当,プレミアム牛めし,187368.38,340.67,108673.66
2023-04-04,本店,惣菜,サラダセット,105197.12,328.74,57858.41
2023-04-04,本店,惣菜,豚汁セット,96763.26,302.39,53219.79
2023-04-04,本店,ドリンク,緑茶,52951.27,294.17,21180.51
2023-04-04,本店,ドリンク,ほうじ茶,49369.53,274.28,19747.81
2023-04-04,福岡西店,弁当,牛めし弁当,209341.78,380.62,121418.23
2023-04-04,福岡西店,弁当,プレミアム牛めし,236242.55,429.53,137020.68
